credit_score,income,loan_amount,loan_term,employment_status,property_value,loan_purpose,down_payment,residence_type,monthly_debt,fraud
609,54373.51,259387.01,30,unemployed,321483.31,home_improvement,40656.67,primary,812.1665755511652,0
685,82679.07,257343.71,15,employed,310623.6,refinance,13243.21,investment,854.5938705681564,0
604,69911.14,160977.14,30,unemployed,330376.3,refinance,11631.87,secondary,338.70899612418737,0
622,63218.76,213431.67,25,self-employed,179481.2,purchase,24221.15,investment,640.4999616997699,0
622,66228.49,215043.76,10,unemployed,172821.27,purchase,43169.5,investment,1137.2118382863391,0
759,32161.44,160833.67,30,employed,230358.36,refinance,25340.62,primary,1025.3579044726946,0
769,47987.82,228927.99,25,employed,333087.12,refinance,42244.9,secondary,384.32745790889595,0
731,61376.91,219235.42,30,unemployed,280630.72,refinance,26348.7,secondary,839.4856742055106,0
726,29858.96,227923.9,15,unemployed,360765.25,home_improvement,19937.32,investment,733.9354619030468,0
824,55824.3,201807.95,10,self-employed,180934.04,refinance,31094.52,secondary,826.8173690635139,0
646,49620.5,233088.05,30,unemployed,325578.68,refinance,45281.2,primary,525.477978167775,0
738,22801.37,193770.53,20,employed,164681.82,home_improvement,29575.62,secondary,627.6276394571219,0
636,41733.05,205529.84,15,self-employed,263611.59,purchase,45050.72,secondary,741.7341209135801,0
646,44770.66,210966.26,10,employed,214094.3,purchase,33103.72,secondary,316.19585254419457,0
651,43386.78,224266.42,25,self-employed,199561.44,home_improvement,42901.47,investment,271.1845777600735,0
629,59755.8,195582.15,20,unemployed,269168.66,refinance,44693.02,secondary,1888.0175257128665,0
604,73975.46,140278.82,15,self-employed,281507.22,purchase,33639.43,investment,702.2974509714822,0
707,39916.43,197682.62,20,employed,232508.39,refinance,25269.12,secondary,893.7306546728466,0
805,52921.42,184429.25,15,employed,302502.9,refinance,34595.3,secondary,410.9623101458009,0
787,54153.83,192910.89,10,employed,318181.24,home_improvement,20855.47,primary,1377.0742887143952,0
698,60002.8,233805.15,10,self-employed,395992.04,purchase,11810.99,investment,736.0251564289038,0
749,77255.09,176149.8,15,employed,241806.98,purchase,31187.74,primary,1788.4510320173813,0
742,54683.52,164048.32,20,employed,250729.97,home_improvement,16191.39,primary,534.623417449579,0
848,78826.96,201022.62,25,employed,308599.42,home_improvement,27617.29,secondary,1971.8411911730514,0
752,78257.73,171372.45,10,self-employed,260609.33,home_improvement,23899.66,investment,2453.1541633565666,0
679,38181.49,188282.28,15,employed,294135.09,purchase,31926.17,investment,319.7081962862545,0
709,75040.0,192076.65,20,self-employed,338913.1,home_improvement,33699.86,primary,704.0405736277883,0
814,56164.98,197304.93,10,employed,179626.77,purchase,43634.17,secondary,715.7691354818904,0
773,49601.95,139298.19,20,unemployed,309919.24,refinance,12552.04,primary,348.1031026893399,0
713,32141.49,210676.21,10,unemployed,205206.38,purchase,24455.37,primary,159.12584219942127,0
734,41949.42,181131.52,30,employed,269399.46,purchase,28006.34,primary,521.8038173150942,0
639,46691.25,232918.57,10,unemployed,263863.34,purchase,12017.09,investment,979.5241605834824,0
806,42404.19,200253.31,15,employed,304849.11,refinance,39089.26,secondary,394.89562858889514,0
653,10290.27,229723.77,15,self-employed,186463.42,home_improvement,7178.05,investment,135.52726663378846,1
737,77661.58,192407.05,15,unemployed,239775.61,purchase,23903.32,investment,734.441251534882,0
744,48395.71,194669.68,20,self-employed,292421.95,home_improvement,22297.99,primary,1263.9151400788387,0
761,52615.61,235947.1,15,employed,292489.31,home_improvement,48436.25,primary,1632.9427620654083,0
691,36558.07,197837.14,20,unemployed,320118.17,refinance,20188.43,secondary,622.4350345845252,0
660,83950.78,215522.54,10,employed,200138.77,purchase,15376.8,secondary,614.6880916592146,0
757,50421.71,208098.34,15,unemployed,310876.08,refinance,49396.57,secondary,827.1406471773549,0
845,31526.33,226669.41,10,unemployed,347620.77,home_improvement,47435.6,primary,401.1342288491283,0
716,57460.83,240962.48,15,unemployed,218186.01,home_improvement,20817.87,secondary,732.901818021153,0
707,63922.95,187290.81,10,employed,149870.87,refinance,44101.6,investment,1188.8475307076335,0
648,72463.51,177917.34,10,self-employed,228781.6,refinance,27567.01,secondary,880.457938862278,0
684,70040.92,224313.62,30,unemployed,304219.17,refinance,37452.66,investment,2275.9078287367456,0
613,41475.48,193399.46,15,self-employed,222901.55,refinance,11084.61,primary,551.0143101937865,0
741,58899.96,156669.98,25,self-employed,280970.25,home_improvement,47236.59,primary,1318.056738132744,0
738,59386.85,251172.83,20,unemployed,359520.75,home_improvement,20763.66,secondary,519.4136353992353,0
603,65476.88,135444.5,20,employed,313960.93,refinance,37481.94,secondary,1259.8057933205394,0
772,56589.94,209071.8,15,unemployed,416476.18,home_improvement,21185.2,primary,599.6069675343192,0
672,64918.34,241316.44,15,self-employed,302788.14,home_improvement,38571.5,primary,519.808002419211,0
819,97704.65,182889.72,10,employed,351724.21,purchase,27701.48,secondary,2758.528145885347,0
792,53172.24,207657.32,10,self-employed,331772.47,purchase,22428.47,primary,1277.590940905182,0
798,62752.19,179275.52,25,employed,360711.96,home_improvement,43337.11,secondary,1449.246355921043,0
636,58590.32,181419.43,10,self-employed,325957.93,home_improvement,14926.42,primary,1241.0681539386549,0
600,51405.65,204985.38,20,employed,314771.35,home_improvement,20425.45,primary,866.869236918946,0
611,59619.16,207808.39,10,employed,338797.85,home_improvement,14203.63,primary,916.1698142799497,0
779,54181.22,206129.98,30,self-employed,310634.78,refinance,24982.46,primary,1569.216564061946,0
813,44726.76,183555.33,25,self-employed,331222.98,home_improvement,31828.97,secondary,1481.5163723351877,0
671,39624.59,223544.05,30,self-employed,338759.15,refinance,48261.8,secondary,1038.2436756182838,0
805,62307.31,222955.7,10,self-employed,223275.14,home_improvement,30338.25,primary,911.33930996472,0
846,35398.04,198184.22,25,employed,432543.61,home_improvement,48183.15,secondary,918.2668857277189,0
730,68295.01,223263.67,10,unemployed,250747.93,refinance,22546.23,secondary,1201.3679265179494,0
829,79164.27,185426.63,10,self-employed,206780.93,home_improvement,44192.55,primary,1399.1478574687198,0
845,56664.65,197285.0,15,self-employed,415973.41,refinance,39824.83,primary,1201.1811256859582,0
710,39375.66,212662.25,25,unemployed,281155.54,home_improvement,30386.1,investment,550.4359036799868,0
636,59021.52,211350.28,15,self-employed,312573.97,purchase,21893.76,investment,1660.8689339884272,0
606,28552.24,166873.8,20,unemployed,346393.27,home_improvement,26995.24,secondary,435.0850127951382,0
622,49842.69,167632.31,25,self-employed,362341.06,purchase,36771.11,secondary,1576.2583921725277,0
809,55285.1,249472.37,25,employed,251699.48,refinance,23037.31,secondary,1748.0553018913745,0
736,68427.5,237052.21,25,employed,241295.54,purchase,37848.91,investment,807.5291375011682,0
823,68425.73,235360.59,10,self-employed,185429.56,purchase,17439.72,primary,1220.6196519559846,0
841,60480.14,208088.5,20,employed,90864.05,home_improvement,26909.82,primary,687.8173481204216,0
846,55770.05,253954.51,25,employed,220132.71,refinance,35100.99,primary,316.5737131503761,0
819,49499.38,234848.51,20,employed,273252.07,purchase,24653.3,secondary,1486.1204568737753,0
842,63413.48,214849.22,30,employed,346905.98,refinance,18553.47,secondary,1851.5280467985874,0
692,47220.31,215563.11,20,self-employed,361703.6,purchase,16304.58,secondary,1498.7730963543897,0
811,67073.42,176538.45,10,unemployed,323072.42,home_improvement,22306.28,investment,567.7998694636806,0
819,42933.21,181021.32,15,unemployed,359923.8,refinance,21902.6,secondary,281.1263838267996,0
519,44896.19,269163.61,20,unemployed,222822.68,purchase,9003.67,primary,1867.5142458570906,1
674,60281.64,241736.23,10,unemployed,319048.78,purchase,27447.21,secondary,1931.517312646494,0
713,41283.46,197769.99,30,self-employed,221679.56,home_improvement,25184.82,primary,1367.4705951802098,0
743,70482.79,211552.63,10,employed,152132.52,purchase,41073.51,secondary,2138.1160096088543,0
660,54879.89,205064.6,25,employed,245051.87,purchase,36195.99,investment,1485.0739704779342,0
838,41790.29,216014.17,30,self-employed,296537.56,refinance,21477.98,investment,1246.2455016810075,0
683,46165.43,215179.73,10,employed,203929.22,home_improvement,12273.42,secondary,213.2098182913864,0
605,70422.17,181909.45,10,employed,330275.2,purchase,45785.18,secondary,862.1167179263053,0
800,79218.19,215182.25,15,unemployed,171092.0,refinance,49399.13,secondary,1298.7485771174213,0
677,58935.24,242622.54,15,employed,365180.98,purchase,47864.0,primary,1441.0254264236469,0
724,32405.19,149937.89,20,self-employed,210305.03,home_improvement,38041.44,secondary,550.1624794692177,0
682,42226.87,290406.85,10,self-employed,305033.89,purchase,21519.13,secondary,522.8666937223519,0
616,73629.16,209836.63,30,self-employed,181184.73,home_improvement,23187.1,primary,503.0996655660994,0
680,73596.04,150805.59,15,self-employed,283314.99,refinance,12384.17,primary,1574.2173797885018,0
750,85263.09,249216.93,25,unemployed,417718.16,purchase,44995.86,secondary,493.2559794506272,0
828,47124.28,174601.84,15,employed,348665.42,refinance,37490.29,primary,1139.7252081121244,0
738,50022.77,205843.41,10,unemployed,255002.65,purchase,31799.07,secondary,1544.4441726523228,0
811,65169.1,204596.16,30,self-employed,323569.97,home_improvement,45892.71,secondary,1075.5694979152167,0
740,61187.37,201709.0,10,employed,170232.25,home_improvement,12392.44,secondary,1914.1266968718276,0
612,36624.31,214162.94,15,employed,398506.74,purchase,34517.57,primary,265.2219283202947,0
633,84223.02,182717.57,30,unemployed,199984.99,refinance,33510.77,secondary,397.9253510410336,0
734,65550.15,226486.6,30,self-employed,360581.07,purchase,44378.08,primary,292.6020067709991,0
685,83693.89,166090.48,15,employed,262485.1,refinance,23279.47,secondary,809.4453602420328,0
821,38920.27,284438.36,30,self-employed,286325.36,home_improvement,16625.97,primary,528.1596651596641,0
831,68253.6,192216.56,15,unemployed,245512.34,purchase,14375.14,secondary,1100.4437984417702,0
615,39288.06,173150.62,15,self-employed,339233.34,home_improvement,16674.18,primary,1231.747752728428,0
679,48758.67,251668.86,15,employed,239334.29,refinance,16563.6,primary,1369.9921631988313,0
438,-1761.0,275626.57,20,self-employed,209978.8,purchase,18945.88,investment,-14.996650613052688,1
750,88026.21,236569.61,10,unemployed,320698.1,refinance,31989.04,secondary,638.3982674067137,0
657,32177.82,168426.14,20,employed,260791.04,home_improvement,49644.07,investment,328.30922068320524,0
803,78043.02,137462.09,25,unemployed,292920.63,home_improvement,43703.4,primary,1712.735417775448,0
795,68256.4,209757.02,20,self-employed,267767.14,refinance,11306.74,secondary,382.0064862130107,0
734,68187.91,212290.19,30,employed,356613.97,home_improvement,18159.06,investment,2010.7645977090986,0
683,48404.9,183986.04,25,unemployed,328010.01,refinance,37501.23,primary,625.0448761229723,0
813,65179.73,157759.72,15,unemployed,263988.49,refinance,44120.64,investment,1245.891619725691,0
679,57060.41,200456.15,30,self-employed,243215.07,purchase,33822.0,investment,886.7201602400856,0
820,71652.4,195578.01,30,employed,189750.15,refinance,37738.72,investment,1967.7263908932046,0
818,40883.33,179065.98,30,employed,302988.62,purchase,43646.15,investment,823.5207472767006,0
608,82581.34,181369.07,15,unemployed,293574.1,refinance,19070.16,secondary,1792.6859232556515,0
563,19837.54,281366.99,15,employed,228772.01,refinance,28608.41,primary,421.7554547318816,1
811,64295.46,159340.74,30,self-employed,335482.68,home_improvement,27231.34,investment,385.81316644249875,0
808,60009.58,187268.79,20,employed,353286.75,home_improvement,42813.9,primary,624.9855456233877,0
735,57844.84,210269.07,10,employed,263673.5,home_improvement,43989.41,secondary,301.9887548167959,0
691,47687.86,235281.77,10,employed,502861.15,purchase,24968.32,secondary,1047.613041804334,0
835,58571.1,182603.7,25,self-employed,284228.29,purchase,12623.37,investment,1190.8112141175475,0
726,31124.31,220986.0,15,self-employed,305122.47,refinance,42119.09,primary,917.6911988119252,0
811,74818.17,147365.55,15,employed,340661.39,refinance,26467.28,secondary,2041.5929996297284,0
754,73954.95,195788.61,15,self-employed,320240.45,home_improvement,36261.04,investment,1687.605389195966,0
751,48255.8,279056.42,15,self-employed,215681.86,home_improvement,27966.14,secondary,1324.0544651891778,0
628,46766.89,191197.3,10,self-employed,379363.02,home_improvement,46585.25,investment,1330.631658648218,0
653,81419.77,239027.48,20,employed,326504.18,refinance,20053.63,investment,2031.8069964179983,0
664,55750.3,198602.05,25,unemployed,358065.56,purchase,40938.79,investment,980.670051174922,0
645,78579.52,202480.02,20,employed,306762.16,refinance,30630.85,secondary,731.6787637165031,0
707,46716.99,240089.97,30,self-employed,224935.94,home_improvement,33493.53,primary,395.71647721695575,0
783,36358.86,234121.94,20,unemployed,295356.94,purchase,33023.05,primary,985.151247383996,0
611,55439.38,165944.27,10,self-employed,331953.95,refinance,16905.7,primary,1697.7523949910437,0
669,59721.48,222303.77,30,self-employed,244703.8,home_improvement,23197.82,primary,1776.585734826392,0
649,85183.99,178846.5,25,self-employed,325679.64,home_improvement,45241.14,investment,2434.3690291638827,0
642,45003.87,150126.71,25,unemployed,302952.23,purchase,23162.12,primary,584.0284635734014,0
781,63247.1,205136.86,30,unemployed,248819.69,purchase,15803.15,primary,1061.1227622385982,0
776,48238.76,237688.47,30,unemployed,281292.62,purchase,14938.95,secondary,1583.1850997628376,0
645,59315.63,169844.88,15,self-employed,191358.66,purchase,45156.31,investment,1313.729995984755,0
721,56428.85,122812.85,25,unemployed,321197.24,purchase,44938.66,primary,765.0114185619904,0
696,41542.7,199328.21,20,self-employed,241263.71,purchase,48965.09,primary,1182.662677775039,0
774,39792.71,210228.43,10,employed,213068.43,purchase,25755.52,secondary,1297.1048038848967,0
633,47874.87,209378.14,15,self-employed,410958.51,purchase,44454.26,investment,296.2855356042446,0
604,25375.55,226804.36,20,unemployed,237235.28,refinance,21064.72,investment,673.7896510925049,0
601,62013.11,259801.75,15,self-employed,308238.59,refinance,37009.14,secondary,1216.981353959837,0
660,61963.24,196869.33,20,employed,300311.46,purchase,14734.95,primary,611.0229699799592,0
770,24790.89,226334.45,20,unemployed,417961.6,refinance,13523.36,primary,729.6546590924111,0
654,46053.16,203837.73,20,unemployed,341206.82,home_improvement,39124.64,secondary,1033.989056383615,0
773,68354.51,231496.19,25,employed,282325.97,purchase,10442.17,secondary,2006.043248437514,0
635,23710.37,229437.82,10,self-employed,296896.12,refinance,25368.27,secondary,327.1750483906641,0
630,55804.73,217201.83,15,self-employed,234968.63,purchase,47810.22,primary,1749.4417908520927,0
712,39629.58,192053.8,15,employed,213746.85,refinance,49806.39,primary,1140.3138866284892,0
795,68374.52,192607.5,15,unemployed,312360.22,purchase,18357.52,primary,1029.7720360817193,0
820,63743.08,215297.14,15,unemployed,242040.85,refinance,39103.48,secondary,1837.071029997093,0
776,35365.85,219604.03,20,self-employed,294879.79,home_improvement,42242.31,investment,1160.0031417802531,0
